"分店代碼","分店名稱","建立時間","單號","發票號碼","商品編號","商品名稱","標籤名稱","標籤價錢","商品單價","數量","銷售金額","單品折扣總額","折扣名稱","折扣總額","實收金額","淨額","商品分類","用餐方式","訂單來源","冰塊與否","On the Rocks","Neat","經典調酒","Shot種類","服務鈴","軟飲冰塊","補單","濃度","香菜與否","蔥與否","店員名稱","小黃瓜","Martini 橄欖檸檬皮","清酒","點單隻送","情人節套餐加購","杯子數量","Honey Lemon","Hot Tea","Shot杯種類","破杯","破杯原因"
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","特製皮蛋豆腐","",0,120,2,240,0,"",0,240,229,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","Special Mocktail(時價)","",0,250,1,250,0,"",0,250,238,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","Honey Lemon Water","Normal",0,150,2,300,0,"",0,300,286,"Soft Drink","內用","POS","","","","","","","","","","","","","","","","","","","Normal","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","Old Fashion","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","初夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","松阪豬炒水蓮","",0,220,2,440,0,"",0,440,419,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","蒜酥黃金魚皮","",0,220,2,440,0,"",0,440,419,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","仲夏 (PERONI仲夏限定特調)","",0,450,1,450,0,"",0,450,429,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","仲夏 (PERONI仲夏限定特調)","",0,450,1,450,0,"",0,450,429,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","仲夏 (PERONI仲夏限定特調)","",0,450,1,450,0,"",0,450,429,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","油潑香辣腱子肉","",0,240,2,480,0,"",0,480,457,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","野菇櫻花蝦飯","",0,250,2,500,0,"",0,500,476,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","Special Mocktail(時價)","補單",0,250,2,500,0,"",0,500,476,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","香辣干燒蝦拌麵","",0,260,2,520,0,"",0,520,495,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","酒蒸蛤蠣","",0,320,2,640,0,"",0,640,610,"湯物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","秘制滷味拼盤","",0,360,2,720,0,"",0,720,686,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","塔香菌菇炒蝦","",0,380,2,760,0,"",0,760,724,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 20:42:18","16","DK09469933","","吉祥炸物拼盤","",0,450,2,900,0,"",0,900,855,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-10 01:52:16","16","","","招待Gin Shot","外場Jericho、小Shot杯",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:36:54","1","","","招待Whisky Shot","吧台經理Henry",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:36:54","1","","","招待Gin Shot","外場經理Louies、小Shot杯",0,0,2,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:36:54","1","","","招待Tequila Shot","外場經理Louies、爵Shot杯",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:36:54","1","","","員工喝 Redbull","吧台豪豪",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:36:54","1","","","員工喝 Redbull","吧台經理Henry",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:36:54","1","","","招待Tequila Shot","吧台經理Henry",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","臥龍三椒鳳爪","",0,120,1,120,0,"",0,120,114,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","特製皮蛋豆腐","",0,120,1,120,0,"",0,120,114,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","蒜酥黃金魚皮","",0,220,1,220,0,"",0,220,210,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","松阪豬炒水蓮","",0,220,1,220,0,"",0,220,210,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","轟炸雞軟骨","",0,240,1,240,0,"",0,240,229,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","香辣干燒蝦拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","酒蒸蛤蠣","",0,320,1,320,0,"",0,320,305,"湯物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","可樂果炸雞","",0,320,1,320,0,"",0,320,305,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","炙陽","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","",0,380,1,380,0,"",0,380,362,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","雲嫣","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","",0,380,1,380,0,"",0,380,362,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","",0,400,1,400,0,"",0,400,381,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","雲初之上","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","",0,400,1,400,0,"",0,400,381,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","",0,400,1,400,0,"",0,400,381,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","補單",0,420,1,420,0,"",0,420,400,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","東方美人","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","山海關","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 00:02:54","3","FM32358101","","Special Cocktail(時價)","",0,450,1,450,0,"",0,450,426,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","PERONI Draft Beer 500ml (杯墊兌換)","",0,0,2,0,0,"",0,0,0,"過往活動及已下架產品","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","PERONI draft beer","",0,0,2,0,0,"",0,0,0,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","酸辣土豆絲","",0,80,1,80,0,"",0,80,76,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","松阪豬炒水蓮","",0,220,1,220,0,"",0,220,210,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","蒜酥黃金魚皮","",0,220,1,220,0,"",0,220,210,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","盛夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","初夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 23:07:37","12","DK09469942","","仲夏 (PERONI仲夏限定特調)","",0,450,1,450,0,"",0,450,428,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 02:21:45","1","","","1664 白啤酒","",0,200,1,200,0,"",0,200,190,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 02:21:45","1","","","GUINNESS","",0,250,1,250,0,"",0,250,239,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-02 23:00:53","7","","","手工高麗菜豬肉水餃","",0,200,1,200,0,"",0,200,190,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-02 23:00:53","7","","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-02 23:00:53","7","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-02 23:00:53","7","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 22:05:10","7","","","松阪豬炒水蓮","",0,220,1,220,0,"",0,220,210,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 22:05:10","7","","","干貝雞汁拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 22:05:10","7","","","龍柏","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 22:05:10","7","","","東方美人","",0,420,1,420,0,"",0,420,399,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","松阪豬炒水蓮","",0,220,1,220,0,"",0,220,210,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","香辣干燒蝦拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","干貝雞汁拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","Mojito","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","JagerBomb","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","JagerBomb","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","JagerBomb","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:11:43","10","","","JagerBomb","補單",0,350,2,700,0,"",0,700,667,"Other Classic","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","假日21點前入場招待","",0,0,1,0,0,"",0,0,0,"過往活動及已下架產品","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","Rockbare McLaren Vale Grenache(Glass)","",0,0,1,0,0,"",0,0,0,"House Wine","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","假日21點前入場招待","",0,0,1,0,0,"",0,0,0,"過往活動及已下架產品","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","假日21點前入場招待","",0,0,1,0,0,"",0,0,0,"過往活動及已下架產品","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","Rockbare Clare Valley Riesling(Glass)","",0,0,1,0,0,"",0,0,0,"House Wine","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","Rockbare Clare Valley Riesling(Glass)","",0,0,1,0,0,"",0,0,0,"House Wine","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","香辣干燒蝦拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","干貝雞汁拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","可樂果炸雞","",0,320,1,320,0,"",0,320,305,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","秘制滷味拼盤","",0,360,1,360,0,"",0,360,343,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 20:58:22","4","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,399,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝High Ball","吧台Naoh",0,0,2,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝 Redbull","吧台經理Henry",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Whisky Shot","吧台豪豪",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝 Redbull","吧台豪豪",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝High Ball","吧台Naoh",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Gin Shot","吧台豪豪",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Whisky Shot","補單、吧台經理Henry",0,0,10,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝High Ball","吧台Naoh",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝 Redbull","外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Whisky Shot","小Shot杯、外場經理Louies",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝High Ball","吧台經理Henry",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","員工喝High Ball","外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Whisky Shot","爵Shot杯、吧台Naoh",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台Naoh","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Gin Shot","小Shot杯、外場經理Louies",0,0,2,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 01:28:10","1","","","招待Whisky Shot","爵Shot杯、外場Jericho、補單",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","外場Jericho","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-10 23:01:49","13","","","雲斯頓天香5毫克","",0,100,1,100,0,"",0,100,95,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","6 Cocktail Shots(6杯一樣)","",0,0,1,0,0,"",0,0,0,"Shot","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","6 Cocktail Shots(6杯一樣)","",0,0,1,0,0,"",0,0,0,"Shot","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","祥鳳雞翅","",0,280,0,0,0,"",0,0,0,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","吉祥炸物拼盤","",0,450,0,0,0,"",0,0,0,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","6 Cocktail Shots(6杯一樣)","",0,0,2,0,0,"",0,0,0,"Shot","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","干貝雞汁拌麵","",0,260,0,0,0,"",0,0,0,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 23:48:15","2","","","松阪豬炒水蓮","",0,220,0,0,0,"",0,0,0,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
