sales_date,product_type,product_name,amount,price
2022-08-15,Signature Cocktail,雲初之上,1,400
2022-08-15,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-15,Signature Cocktail,龍柏,1,400
2022-08-15,Signature Cocktail,西方世界,1,400
2022-08-15,Signature Cocktail,尋根,1,400
2022-08-15,Signature Cocktail,東方美人,1,420
2022-08-15,Other Classic,JagerBomb,1,350
2022-08-15,Special及活動,Special Cocktail,1,380
2022-08-15,Special及活動,Special Cocktail,1,420
2022-08-15,炸物,太極雙醬薯條,1,220
2022-08-15,下酒菜,松阪豬炒水蓮,1,220
2022-08-15,Signature Cocktail,雲初之上,1,400
2022-08-15,Gin,Hayman Sloe Gin,1,380
2022-08-15,Classic Cocktail,El Diablo,1,320
2022-08-15,招待,招待Whisky Shot,4,0
2022-08-15,招待,招待Rum Shot,6,0
2022-08-15,招待,招待Gin Shot,5,0
2022-08-15,招待,員工喝 Redbull,1,0
2022-08-15,招待,招待Gin Shot,4,0
2022-08-15,招待,招待Gin Shot,4,0
2022-08-15,招待,招待Tequila Shot,4,0
2022-08-15,招待,招待Tequila Shot,2,0
2022-08-15,招待,招待Rum Shot,4,0
2022-08-15,招待,招待Gin Shot,5,0
2022-08-15,招待,招待Gin Shot,5,0
2022-08-15,招待,招待Tequila Shot,6,0
2022-08-15,招待,招待Gin Shot,9,0
2022-08-15,招待,招待Gin Shot,4,0
2022-08-15,杯子,破杯費(小Shot杯),1,0
2022-08-15,特色餐點,蒜酥黃金魚皮,1,220
2022-08-15,Signature Cocktail,盛夏 (PERONI仲夏限定特調),2,800
2022-08-15,主食,香辣干燒蝦拌麵,1,260
2022-08-15,下酒菜,松阪豬炒水蓮,1,220
2022-08-15,Signature Cocktail,琥珀,1,380
2022-08-15,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-15,主食,干貝雞汁拌麵,1,260
2022-08-15,Signature Cocktail,炙陽,1,380
2022-08-15,Signature Cocktail,尋根,1,400
2022-08-15,Beer,PERONI draft beer,1,250
2022-08-15,Other Classic,Kings Valley,1,350
2022-08-15,Signature Cocktail,尋根,1,400
2022-08-15,Beer,PERONI draft beer,1,250
2022-08-15,Shot,House Shot,4,400
2022-08-15,滷味,秘制滷味拼盤,1,360
2022-08-15,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-15,主食,香辣干燒蝦拌麵,1,260
2022-08-15,Signature Cocktail,龍柏,1,400
2022-08-15,Other Classic,Clover Club,1,350
2022-08-15,Shot,House Shot,3,300
2022-08-15,Beer,PERONI draft beer,1,250
2022-08-15,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-15,Signature Cocktail,山海關,1,420
2022-08-15,Shot,6 Cocktail Shots,1,0
2022-08-15,Signature Cocktail,琥珀,1,380
2022-08-15,開胃小點,臥龍三椒鳳爪,1,120
2022-08-15,Signature Cocktail,尋根,1,400
2022-08-15,特色餐點,特製皮蛋豆腐,1,120
2022-08-15,湯物,酒蒸蛤蠣,1,320
2022-08-15,Beer,PERONI draft beer,1,250
2022-08-15,醬料,蒜蓉朝天辣椒醬,1,0
2022-08-15,滷味,秘制滷味拼盤,1,360
2022-08-15,Beer,PERONI draft beer,2,500
2022-08-15,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-15,湯物,酒蒸蛤蠣,1,320
2022-08-15,主食,干貝雞汁拌麵,1,260
2022-08-15,醬料,蒜蓉朝天辣椒醬,1,0
2022-08-15,主食,手工高麗菜豬肉水餃,1,200
2022-08-15,醬料,滷味腐乳辣醬,1,0
2022-08-15,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-15,Other Classic,Dry Martini,1,320
2022-08-15,Signature Cocktail,尋根,1,400
2022-08-15,Signature Cocktail,白霜,1,380
2022-08-15,Signature Cocktail,琥珀,1,380
2022-08-15,Signature Cocktail,雲嫣,1,380
2022-08-15,主食,香辣干燒蝦拌麵,1,260
2022-08-15,滷味,香滷牛三寶拼盤,1,380
2022-08-15,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-15,滷味,自制滷豆干,1,0
2022-08-15,Gin,BERLINER BRANDSTIFTER,1,450
2022-08-15,Ocard兌換券,O-迎賓小點,1,0
2022-08-15,Gin,EG Seaside,1,400
2022-08-15,Ocard兌換券,會員生日禮,1,0
2022-08-15,Special及活動,Special Cocktail,1,420
2022-08-15,炸物,太極雙醬薯條,1,0
2022-08-15,Ocard兌換券,黃金會員入會禮兌換券,1,0
2022-08-15,Signature Cocktail,雲初之上,1,400
2022-08-15,Ocard兌換券,金鑽會員二樓限定酒水兌換券,1,0
2022-08-15,Signature Cocktail,尋根,1,400
2022-08-15,Gin,NORDÉS,1,450
2022-08-15,Gin,NORDÉS,1,450
2022-08-15,Ocard兌換券,O-壽星特調,1,0
2022-08-15,過往活動及已下架產品,CHILENSIS RESERVA WHITE WINE,1,0
2022-08-15,Signature Cocktail,琥珀,1,380
2022-08-15,Ocard金鑽會員點數兌換,金鑽兌換-自制滷豆干 10點,1,0
2022-08-15,Special及活動,Special Cocktail,1,420
2022-08-15,Ocard兌換券,鉑金會員升階禮兌換券,1,0
2022-08-15,Signature Cocktail,白霜,1,380
2022-08-15,Signature Cocktail,雲初之上,1,400
2022-08-16,Signature Cocktail,尋根,1,400
2022-08-16,Other Classic,Long Island Iced Tea,1,430
2022-08-16,Signature Cocktail,龍柏,1,400
2022-08-16,Other Classic,Boulevardier,1,350
2022-08-16,Classic Cocktail,Old Fashion,1,350
2022-08-16,招待,招待Gin Shot,12,0
2022-08-16,杯子,破杯費(小馬丁尼杯),1,0
2022-08-16,招待,招待Whisky Shot,3,0
2022-08-16,Signature Cocktail,山海關,1,420
2022-08-16,主食,干貝雞汁拌麵,1,260
2022-08-16,Special及活動,主廚限定餐點,1,280
2022-08-16,特色餐點,黑白無腸,1,180
2022-08-16,湯物,酒蒸蛤蠣,1,320
2022-08-16,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-16,Signature Cocktail,龍柏,1,400
2022-08-16,Signature Cocktail,琥珀,1,380
2022-08-16,Special及活動,Special Mocktail,1,220
2022-08-16,主食,干貝雞汁拌麵,1,260
2022-08-16,Special及活動,Special Cocktail,1,380
2022-08-16,主食,手工高麗菜豬肉水餃,1,200
2022-08-16,主食,香辣干燒蝦拌麵,1,260
2022-08-16,House Wine,CALERA WHITE WINE,1,2200
2022-08-16,滷味,秘制滷味拼盤,1,360
2022-08-16,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-16,開胃小點,酸辣土豆絲,1,80
2022-08-16,醬料,蒜蓉朝天辣椒醬,1,0
2022-08-16,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-16,香菸,七星雙味晶球5毫克,1,125
2022-08-16,香菸,雲斯頓天香5毫克,1,100
2022-08-16,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-16,Signature Cocktail,龍柏,1,400
2022-08-16,Signature Cocktail,東方美人,1,420
2022-08-16,Signature Cocktail,雲初之上,1,400
2022-08-16,Special及活動,主廚限定餐點,1,280
2022-08-16,Special及活動,Special Mocktail,1,220
2022-08-16,特色餐點,芥末蘋果蝦球,1,340
2022-08-16,炸物,太極雙醬薯條,1,220
2022-08-16,Signature Cocktail,琥珀,1,380
2022-08-16,滷味,自制滷豆干,1,100
2022-08-16,Special及活動,Special Cocktail,1,420
2022-08-17,Other Classic,Highball,1,280
2022-08-17,Other Classic,Highball,1,280
2022-08-17,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-17,Classic Cocktail,Gin  Tonic,1,370
2022-08-17,招待,招待Whisky Shot,3,0
2022-08-17,招待,招待Gin Shot,2,0
2022-08-17,招待,招待Tequila Shot,6,0
2022-08-17,招待,員工喝 Redbull,1,0
2022-08-17,招待,員工喝 Redbull,1,0
2022-08-17,招待,招待Tequila Shot,3,0
2022-08-17,下酒菜,松阪豬炒水蓮,1,220
2022-08-17,Soft Drink,Earl Grey Tea I/H,1,120
2022-08-17,Soft Drink,Earl Grey Tea I/H,1,120
2022-08-17,Soft Drink,Oolong Tea I/H,1,120
2022-08-17,Soft Drink,Oolong Tea I/H,1,120
2022-08-17,Signature Cocktail,尋根,1,400
2022-08-17,Signature Cocktail,琥珀,1,380
2022-08-17,Signature Cocktail,尋根,0,0
2022-08-17,湯物,酒蒸蛤蠣,1,320
2022-08-17,Special及活動,Special Cocktail,1,420
2022-08-17,Signature Cocktail,雲嫣,1,380
2022-08-17,Signature Cocktail,龍柏,1,400
2022-08-17,滷味,秘制滷味拼盤,1,360
2022-08-17,Special及活動,Special Cocktail,1,380
2022-08-17,開胃小點,臥龍三椒鳳爪,1,120
2022-08-17,Signature Cocktail,琥珀,1,380
2022-08-17,特色餐點,蒜酥黃金魚皮,1,220
2022-08-17,滷味,秘制滷味拼盤,1,360
2022-08-17,特色餐點,芥末蘋果蝦球,1,340
2022-08-17,Single Malt,The MACALLAN DOUBLE CASK 12yo,1,400
2022-08-17,Special及活動,主廚限定餐點,1,280
2022-08-17,Soft Drink,Sprite,1,100
2022-08-17,主食,香辣干燒蝦拌麵,1,260
2022-08-17,Signature Cocktail,東方美人,1,420
2022-08-17,開胃小點,酸辣土豆絲,1,80
2022-08-17,主食,干貝雞汁拌麵,2,520
2022-08-17,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,1,800
2022-08-17,Signature Cocktail,雲嫣,1,380
2022-08-17,Special及活動,Special Cocktail,1,400
2022-08-17,Signature Cocktail,尋根,1,400
2022-08-17,湯物,酒蒸蛤蠣,1,320
2022-08-17,Gin,M By Mac Malden,1,450
2022-08-17,下酒菜,松阪豬炒水蓮,1,220
2022-08-17,炸物,可樂果炸雞,1,320
2022-08-17,特色餐點,蒜酥黃金魚皮,1,220
2022-08-17,Signature Cocktail,山海關,1,420
2022-08-17,Special及活動,主廚限定餐點,1,280
2022-08-17,Gin,ROKU,1,380
2022-08-17,炸物,太極雙醬薯條,1,220
2022-08-17,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-17,炸物,可樂果炸雞,1,320
2022-08-17,特色餐點,芥末蘋果蝦球,1,340
2022-08-17,Gin,NORDÉS,1,450
2022-08-17,Soft Drink,Latte I/H,1,150
2022-08-17,Signature Cocktail,雲嫣,1,380
2022-08-17,Soft Drink,Oolong Milk Tea I/H,1,220
2022-08-17,下酒菜,松阪豬炒水蓮,1,220
2022-08-17,Soft Drink,Coke,2,200
2022-08-17,Special及活動,主廚限定餐點,1,280
2022-08-17,主食,干貝雞汁拌麵,2,520
2022-08-17,Signature Cocktail,尋根,1,400
2022-08-17,開胃小點,酸辣土豆絲,1,80
2022-08-17,Signature Cocktail,炙陽,1,380
2022-08-17,Gin,LONEWOLF CACTUS & LIME,1,400
2022-08-17,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-17,Other Classic,Long Island Iced Tea,1,380
2022-08-17,Beer,PERONI draft beer,1,250
2022-08-17,Beer,PERONI draft beer,1,250
2022-08-17,Special及活動,Special Cocktail,1,420
2022-08-17,Special及活動,主廚限定餐點,1,280
2022-08-17,Signature Cocktail,The MACALLAN Signature,1,450
2022-08-17,Single Malt,LAGAVULIN 16yo,1,500
2022-08-17,Signature Cocktail,琥珀,1,380
2022-08-17,滷味,秘制滷味拼盤,1,360
2022-08-17,Single Malt,THE BALVENIE DOUBLEWOOD 12yo,1,350
2022-08-17,Single Malt,JURA SHERRY CASK 12yo,1,320
2022-08-17,Signature Cocktail,琥珀,2,760
2022-08-17,炸物,太極雙醬薯條,1,220
2022-08-17,Signature Cocktail,雲嫣,1,380
2022-08-17,下酒菜,松阪豬炒水蓮,1,220
2022-08-17,下酒菜,松阪豬炒水蓮,1,220
2022-08-17,Special及活動,Special Cocktail,1,420
2022-08-17,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-17,Signature Cocktail,尋根,1,400
2022-08-17,Signature Cocktail,哈庫那瑪塔塔,2,840
2022-08-17,滷味,秘制滷味拼盤,1,360
2022-08-17,Classic Cocktail,Mojito,1,350
2022-08-17,Signature Cocktail,東方美人,1,420
2022-08-17,下酒菜,麻辣鍋巴魚,1,300
2022-08-17,Signature Cocktail,龍柏,1,400
2022-08-17,Signature Cocktail,炙陽,1,380
2022-08-17,Special及活動,主廚限定餐點,1,280
2022-08-17,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-17,下酒菜,塔香菌菇炒蝦,1,380
2022-08-17,Signature Cocktail,尋根,1,400
2022-08-17,Signature Cocktail,山海關,1,420
2022-08-17,炸物,可樂果炸雞,1,320
2022-08-17,炸物,可樂果炸雞,1,320
2022-08-17,Special及活動,主廚限定餐點,1,280
2022-08-17,Signature Cocktail,雲嫣,1,380
2022-08-17,Signature Cocktail,雲初之上,1,400
2022-08-17,炸物,太極雙醬薯條,1,220
2022-08-17,Special及活動,Special Mocktail,1,280
2022-08-18,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,1500
2022-08-18,Signature Cocktail,尋根,1,400
2022-08-18,湯物,酒蒸蛤蠣,1,320
2022-08-18,Signature Cocktail,白霜,1,380
2022-08-18,Signature Cocktail,山海關,1,420
2022-08-18,Classic Cocktail,Mojito,1,350
2022-08-18,Shot,Special Shot,1,200
2022-08-18,招待,員工喝 Redbull,1,0
2022-08-18,招待,招待Rum Shot,3,0
2022-08-18,招待,招待Rum Shot,3,0
2022-08-18,招待,招待Gin Shot,9,0
2022-08-18,招待,招待Whisky Shot,3,0
2022-08-18,招待,員工喝 Redbull,1,0
2022-08-18,招待,招待Gin Shot,3,0
2022-08-18,特色餐點,黑白無腸,1,180
2022-08-18,Beer,PERONI draft beer,3,750
2022-08-18,炸物,轟炸雞軟骨,1,240
2022-08-18,下酒菜,松阪豬炒水蓮,1,220
2022-08-18,開胃小點,酸辣土豆絲,1,80
2022-08-18,滷味,香滷牛三寶拼盤,1,380
2022-08-18,下酒菜,油潑香辣腱子肉,1,240
2022-08-18,Signature Cocktail,琥珀,1,380
2022-08-18,特色餐點,蒜酥黃金魚皮,1,220
2022-08-18,Signature Cocktail,西方世界,1,400
2022-08-18,Signature Cocktail,山海關,1,420
2022-08-18,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-18,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-18,香菸,七星雙味晶球5毫克,1,125
2022-08-18,Gin,NORDÉS,1,450
2022-08-18,Gin,M By Mac Malden,1,450
2022-08-18,Single Malt,The MACALLAN DOUBLE CASK 12yo,1,400
2022-08-18,Ocard兌換券,金鑽會員二樓限定酒水兌換券,1,0
2022-08-18,Special及活動,週四麥卡倫之夜贈豆干,1,0
2022-08-18,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-18,Classic Cocktail,Gin  Tonic,1,320
2022-08-18,滷味,自制滷豆干,1,0
2022-08-18,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-18,Single Malt,The MACALLAN DOUBLE CASK 12yo,1,400
2022-08-18,Classic Cocktail,Mai Tai,1,380
2022-08-18,滷味,自制滷豆干,1,0
2022-08-18,Special及活動,週四麥卡倫之夜贈豆干,1,0
2022-08-18,Signature Cocktail,琥珀,1,380
2022-08-19,主食,野菇櫻花蝦飯,1,250
2022-08-19,主食,香辣干燒蝦拌麵,1,260
2022-08-19,Special及活動,Special Mocktail,1,350
2022-08-19,炸物,吉祥炸物拼盤,1,450
2022-08-19,Special及活動,Special Mocktail,1,280
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,開胃小點,臥龍三椒鳳爪,1,120
2022-08-19,過往活動及已下架產品,假日21點前入場招待,3,0
2022-08-19,House Wine,Rockbare Clare Valley Riesling White Wine,5,0
2022-08-19,特色餐點,蒜酥黃金魚皮,1,220
2022-08-19,炸物,轟炸雞軟骨,1,240
2022-08-19,Soft Drink,Coke,1,100
2022-08-19,滷味,香滷牛三寶拼盤,1,380
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,Classic Cocktail,Mojito,1,350
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,炸物,酥炸廣島牡蠣,2,640
2022-08-19,Signature Cocktail,尋根,1,400
2022-08-19,主食,香辣干燒蝦拌麵,1,260
2022-08-19,Special及活動,主廚限定餐點,1,280
2022-08-19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-19,Soft Drink,Black Coffee I/H,1,120
2022-08-19,下酒菜,松阪豬炒水蓮,1,220
2022-08-19,Classic Cocktail,Old Fashion,1,350
2022-08-19,Beer,Peroni Draft Beer 330ml,3,0
2022-08-19,過往活動及已下架產品,假日21點前入場招待,5,0
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,Signature Cocktail,白霜,1,380
2022-08-19,Classic Cocktail,God Father,1,350
2022-08-19,Signature Cocktail,山海關,1,420
2022-08-19,Soft Drink,Red Bull,1,160
2022-08-19,House Wine,Rockbare McLaren Vale Grenache Red Wine,2,0
2022-08-19,滷味,秘制滷味拼盤,1,360
2022-08-19,Classic Cocktail,Gin  Tonic,1,320
2022-08-19,特色餐點,芥末蘋果蝦球,1,340
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,過往活動及已下架產品,假日21點前入場招待,2,0
2022-08-19,特色餐點,芥末蘋果蝦球,1,340
2022-08-19,主食,野菇櫻花蝦飯,1,250
2022-08-19,炸物,可樂果炸雞,2,640
2022-08-19,滷味,秘制滷味拼盤,1,360
2022-08-19,滷味,自制滷豆干,1,100
2022-08-19,Other Classic,Long Island Iced Tea,2,760
2022-08-19,特色餐點,蒜酥黃金魚皮,1,220
2022-08-19,過往活動及已下架產品,假日21點前入場招待,6,0
2022-08-19,Soft Drink,Coke,1,100
2022-08-19,Classic Cocktail,Gin  Tonic,1,320
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,Beer,Peroni Draft Beer 330ml,6,0
2022-08-19,招待,招待 特調Shot,7,0
2022-08-19,特色餐點,黑白無腸,1,180
2022-08-19,滷味,秘制滷味拼盤,1,360
2022-08-19,下酒菜,油潑香辣腱子肉,1,240
2022-08-19,Single Malt,The MACALLAN DOUBLE CASK 15yo,1,6500
2022-08-19,特色餐點,芥末蘋果蝦球,1,340
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,炸物,祥鳳雞翅,1,280
2022-08-19,Single Malt,The MACALLAN DOUBLE CASK 12yo,1,4000
2022-08-19,湯物,酒蒸蛤蠣,1,320
2022-08-19,下酒菜,松阪豬炒水蓮,1,220
2022-08-19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,下酒菜,塔香菌菇炒蝦,1,380
2022-08-19,Gin,FOUR PILLARS NAVY STRENGTH,1,450
2022-08-19,炸物,酥炸廣島牡蠣,1,320
2022-08-19,過往活動及已下架產品,假日21點前入場招待,5,0
2022-08-19,Signature Cocktail,山海關,1,420
2022-08-19,下酒菜,油潑香辣腱子肉,1,240
2022-08-19,Special及活動,主廚限定餐點,1,280
2022-08-19,主食,香辣干燒蝦拌麵,1,260
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,特色餐點,芥末蘋果蝦球,1,340
2022-08-19,主食,手工高麗菜豬肉水餃,1,200
2022-08-19,Signature Cocktail,浮生若夢,1,400
2022-08-19,下酒菜,塔香菌菇炒蝦,1,380
2022-08-19,特色餐點,蒜酥黃金魚皮,1,220
2022-08-19,Beer,Peroni Draft Beer 330ml,5,0
2022-08-19,Signature Cocktail,浪子之琴,1,420
2022-08-19,炸物,吉祥炸物拼盤,1,450
2022-08-19,開胃小點,酸辣土豆絲,1,80
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,滷味,秘制滷味拼盤,1,360
2022-08-19,下酒菜,松阪豬炒水蓮,1,220
2022-08-19,Single Malt,Ardbeg UIGEADAIL,1,450
2022-08-19,主食,手工高麗菜豬肉水餃,1,200
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,Single Malt,Ardbeg UIGEADAIL,1,450
2022-08-19,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-19,Signature Cocktail,西方世界,1,400
2022-08-19,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-19,Gin,TOBERMORY,1,450
2022-08-19,炸物,吉祥炸物拼盤,1,450
2022-08-19,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,0
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-19,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-19,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-19,Beer,Peroni Draft Beer 330ml,1,0
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-19,主食,野菇櫻花蝦飯,1,250
2022-08-19,Signature Cocktail,尋根,1,400
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-19,湯物,酒蒸蛤蠣,1,320
2022-08-19,Signature Cocktail,雲初之上,1,400
2022-08-19,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-19,Special及活動,服務鈴,1,0
2022-08-19,Shot,Special Shot,4,0
2022-08-19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,Other Classic,Last Word,1,350
2022-08-19,炸物,太極雙醬薯條,1,0
2022-08-19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-19,Signature Cocktail,東方美人,1,420
2022-08-19,Signature Cocktail,白霜,1,380
2022-08-19,滷味,秘制滷味拼盤,1,360
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,Classic Cocktail,Negroni,1,380
2022-08-19,Special及活動,Special Cocktail,2,800
2022-08-19,Classic Cocktail,Gin  Tonic,1,0
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,Special及活動,Special Cocktail,1,450
2022-08-19,Signature Cocktail,白霜,1,380
2022-08-19,Signature Cocktail,西方世界,1,400
2022-08-19,Signature Cocktail,白霜,1,380
2022-08-19,Ocard兌換券,O-壽星特調,1,0
2022-08-19,下酒菜,塔香菌菇炒蝦,1,380
2022-08-19,炸物,轟炸雞軟骨,1,240
2022-08-19,Signature Cocktail,龍柏,1,400
2022-08-19,Ocard兌換券,會員生日禮,1,0
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,Special及活動,Special Cocktail,1,400
2022-08-19,Other Classic,Long Island Iced Tea,2,860
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,炸物,轟炸雞軟骨,1,240
2022-08-19,Beer,PERONI draft beer,3,750
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,Signature Cocktail,雲初之上,1,400
2022-08-19,Signature Cocktail,雲初之上,1,400
2022-08-19,下酒菜,松阪豬炒水蓮,1,220
2022-08-19,Ocard兌換券,問卷禮-免費乙份太極雙醬薯條,1,0
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,Classic Cocktail,Old Fashion,1,350
2022-08-19,Other Classic,Newyork Sour,1,350
2022-08-19,Classic Cocktail,Negroni,1,380
2022-08-19,Classic Cocktail,Negroni,1,430
2022-08-19,Gin,季の美,1,480
2022-08-19,Signature Cocktail,炙陽,1,380
2022-08-19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,Special及活動,Special Cocktail,1,400
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,Signature Cocktail,綠洲,1,400
2022-08-19,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-19,炸物,可樂果炸雞,1,320
2022-08-19,甜點,冰心綠豆糕,1,120
2022-08-19,炸物,吉祥炸物拼盤,1,450
2022-08-19,Special及活動,Special Cocktail,1,450
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,Special及活動,Special Cocktail,1,420
2022-08-19,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-19,過往活動及已下架產品,八月優惠特調Shot(單杯),4,0
2022-08-19,主食,干貝雞汁拌麵,1,260
2022-08-19,Signature Cocktail,炙陽,1,380
2022-08-19,Other Classic,Pina Colada,1,350
2022-08-19,Champagne,Veuve Clicquot BRUT,1,5000
2022-08-19,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-19,Classic Cocktail,Penicillin,1,400
2022-08-19,Classic Cocktail,Singapore Sling,1,380
2022-08-19,Signature Cocktail,浪子之琴,1,420
2022-08-19,炸物,太極雙醬薯條,1,0
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,Signature Cocktail,龍柏,1,400
2022-08-19,滷味,自制滷豆干,1,100
2022-08-19,滷味,自制滷豆干,1,100
2022-08-19,Soft Drink,Oolong Milk Tea I/H,1,220
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,Ocard兌換券,鉑金會員升階禮兌換券,1,0
2022-08-19,Ocard兌換券,鉑金會員酒水兌換券,1,0
2022-08-19,Other Classic,JagerBomb,1,350
2022-08-19,Signature Cocktail,山海關,1,420
2022-08-19,Gin,LONEWOLF CACTUS & LIME,1,400
2022-08-19,特色餐點,黑白無腸,1,180
2022-08-19,炸物,酥炸廣島牡蠣,1,320
2022-08-19,Special及活動,Special Cocktail,1,420
2022-08-19,Beer,PERONI draft beer,1,250
2022-08-19,Classic Cocktail,Penicillin,1,400
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,Special及活動,服務鈴,1,0
2022-08-19,Other Classic,JagerBomb,1,350
2022-08-19,炸物,祥鳳雞翅,1,280
2022-08-19,炸物,太極雙醬薯條,1,220
2022-08-19,滷味,秘制滷味拼盤,1,360
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,開胃小點,酸辣土豆絲,1,80
2022-08-19,Other Classic,Long Island Iced Tea,1,380
2022-08-19,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-19,Signature Cocktail,浪子之琴,1,420
2022-08-19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-19,Signature Cocktail,山海關,1,420
2022-08-19,Signature Cocktail,尋根,1,400
2022-08-19,Signature Cocktail,龍柏,1,400
2022-08-19,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-19,香菸,七星雙味晶球5毫克,1,125
2022-08-19,招待,招待Whisky Shot,11,0
2022-08-19,杯子,破杯費(薄可林杯),1,0
2022-08-19,招待,招待Rum Shot,3,0
2022-08-19,招待,招待 Vodka Shot,3,0
2022-08-19,招待,招待Tequila Shot,6,0
2022-08-19,招待,招待Tequila Shot,5,0
2022-08-19,招待,招待Whisky Shot,12,0
2022-08-19,招待,招待 特調Shot,2,0
2022-08-19,招待,員工喝 Redbull,1,0
2022-08-19,招待,招待Whisky Shot,20,0
2022-08-19,招待,招待Gin Shot,6,0
2022-08-19,招待,招待Gin Shot,1,0
2022-08-19,招待,招待Rum Shot,2,0
2022-08-19,招待,招待Gin Shot,9,0
2022-08-19,招待,招待Whisky Shot,8,0
2022-08-19,招待,招待Gin Shot,10,0
2022-08-19,香菸,雲斯頓天香5毫克,1,100
2022-08-19,Classic Cocktail,Cosmopolitan,1,300
2022-08-19,Signature Cocktail,琥珀,1,380
2022-08-19,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-19,Special及活動,Special Cocktail,1,420
