sales_date,product_type,product_name,product_price,product_amount,sales_price,discount,discount_total,real_receive_price
2022-08-06 20:58:43,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-06 20:58:43,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-29 20:39:24,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-09 01:43:14,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-05 22:09:23,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-05 22:09:23,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-05 22:09:23,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-05 22:09:23,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,2,800,0,0,800
2022-08-04 23:01:45,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-04 23:01:45,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-17 22:49:49,Single Malt,JURA SHERRY CASK 12yo(Glass),320,1,320,0,0,320
2022-08-17 22:49:49,Single Malt,THE BALVENIE DOUBLEWOOD 12yo(Glass),350,1,350,0,0,350
2022-08-17 22:49:49,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-17 22:49:49,Single Malt,LAGAVULIN 16yo(Glass),500,1,500,0,0,500
2022-08-21 00:11:55,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-21 00:11:55,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-21 00:11:55,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-21 00:11:55,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-21 00:11:55,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-21 00:11:55,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-21 00:11:55,Signature Cocktail,琥珀,380,3,1140,0,0,1140
2022-08-10 01:46:36,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-10 01:46:36,Shot,House Shot(Gin),100,6,600,0,0,600
2022-08-24 22:54:56,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-26 22:01:37,House Wine,Rockbare McLaren Vale Grenache Red Wine(Glass),0,1,0,0,0,0
2022-08-26 22:01:37,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-26 22:01:37,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),0,3,0,0,0,0
2022-08-26 22:01:37,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-26 22:01:37,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-26 22:01:37,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-26 22:01:37,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-26 22:01:37,Signature Cocktail,浮生若夢,400,1,400,0,0,400
2022-08-26 22:01:37,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-26 22:01:37,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-26 22:01:37,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-26 22:01:37,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-28 02:15:43,Signature Cocktail,浮生若夢,400,1,400,0,0,400
2022-08-04 22:07:32,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-04 22:07:32,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-14 22:29:40,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),250,1,250,0,0,250
2022-08-14 22:29:40,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-14 22:29:40,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-14 22:29:40,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-14 22:29:40,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-23 01:42:16,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-23 01:42:16,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-21 01:43:25,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-21 01:43:25,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-21 01:43:25,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-21 01:43:25,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,1,450,0,0,450
2022-08-10 20:44:12,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-27 20:34:49,Other Classic,Twentieth Century,350,1,350,0,0,350
2022-08-27 20:34:49,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-29 01:24:29,Other Classic,Long Island Iced Tea,380,1,430,0,0,430
2022-08-25 00:27:57,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-25 00:27:57,Single Malt,JURA SHERRY CASK 12yo(Bottle),3500,1,3500,0,0,3500
2022-08-25 00:27:57,Single Malt,JURA SHERRY CASK 12yo(Bottle),3500,1,3500,0,0,3500
2022-08-27 02:28:32,Classic Cocktail,Side Car,350,1,350,0,0,350
2022-08-20 02:31:34,Other Classic,JagerBomb,350,1,350,0,105,245
2022-08-20 02:31:34,Other Classic,JagerBomb,350,1,350,0,105,245
2022-08-20 00:29:19,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 00:29:19,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 00:29:19,Other Classic,Margarita,350,1,350,0,0,350
2022-08-20 00:29:19,Other Classic,JagerBomb,350,1,350,0,0,350
2022-08-20 00:29:19,Other Classic,Sangria,380,1,380,0,0,380
2022-08-20 00:29:19,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-20 00:29:19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-20 00:14:44,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-20 00:14:44,Other Classic,JagerBomb,350,1,350,0,0,350
2022-08-18 23:15:20,Classic Cocktail,Mai Tai,380,1,380,0,0,380
2022-08-18 23:15:20,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-18 23:15:20,Single Malt,The MACALLAN DOUBLE CASK 12yo(Glass),400,1,400,0,0,400
2022-08-18 23:15:20,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-06 00:56:40,Gin,NORDÉS(Fizz),450,1,450,0,0,450
2022-08-06 00:56:40,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,800,1,800,0,0,800
2022-08-13 23:48:05,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-13 23:48:05,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-13 23:48:05,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-01 23:42:13,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-01 23:42:13,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-01 23:42:13,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-01 23:42:13,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-23 01:44:13,Other Classic,Wisky Sour,320,1,320,0,0,320
2022-08-23 01:44:13,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-23 01:44:13,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-23 01:44:13,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-23 01:44:13,Gin,LONEWOLF(Tonic),380,1,380,0,0,380
2022-08-23 01:44:13,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,浮生若夢,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-23 01:44:13,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-23 01:44:13,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-23 01:44:13,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,1,450,0,0,450
2022-08-23 01:44:13,Beer,PERONI draft beer,250,3,750,250,250,500
2022-08-11 00:30:03,Beer,GUINNESS,250,1,250,0,82,168
2022-08-11 00:30:03,Beer,GUINNESS,250,1,250,0,82,168
2022-08-04 00:24:57,Signature Cocktail,炙陽,0,1,0,0,0,0
2022-08-04 00:24:57,Signature Cocktail,浮生若夢,0,1,0,0,0,0
2022-08-04 00:24:57,Signature Cocktail,琥珀,0,1,0,0,0,0
2022-08-07 01:48:10,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-02 00:23:11,Other Classic,Long Island Iced Tea,380,0,0,0,0,0
2022-08-02 00:23:11,Other Classic,Long Island Iced Tea,380,0,0,0,0,0
2022-08-02 00:23:11,Signature Cocktail,哈庫那瑪塔塔,420,0,0,0,0,0
2022-08-02 00:23:11,Signature Cocktail,龍柏,400,0,0,0,0,0
2022-08-02 00:23:11,Other Classic,Long Island Iced Tea,380,0,0,0,0,0
2022-08-02 00:23:11,Signature Cocktail,琥珀,380,0,0,0,0,0
2022-08-02 00:23:11,Signature Cocktail,山海關,420,0,0,0,0,0
2022-08-02 00:23:11,Classic Cocktail,Side Car,350,0,0,0,0,0
2022-08-02 00:23:11,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-02 00:23:11,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-02 00:23:11,Other Classic,Long Island Iced Tea,380,1,430,0,0,430
2022-08-28 02:22:41,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-28 02:22:41,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-14 00:20:49,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-14 00:20:49,Shot,House Shot(Whisky),100,2,200,0,0,200
2022-08-14 00:20:49,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-14 00:20:49,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-14 00:20:49,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-14 00:20:49,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-14 00:20:49,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-07 23:04:02,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-07 23:04:02,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,1,450,0,0,450
2022-08-25 00:02:27,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-25 00:02:27,Beer,PERONI draft beer,250,2,500,250,250,250
2022-08-12 21:35:47,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-12 21:35:47,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-12 21:35:47,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-12 21:35:47,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-12 22:33:22,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-12 22:33:22,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),0,1,0,0,0,0
2022-08-12 22:33:22,House Wine,Rockbare McLaren Vale Grenache Red Wine(Glass),0,1,0,0,0,0
2022-08-12 22:33:22,House Wine,Rockbare McLaren Vale Grenache Red Wine(Glass),0,1,0,0,0,0
2022-08-12 22:33:22,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-12 22:33:22,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-12 22:33:22,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-12 22:33:22,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-12 22:33:22,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-12 22:33:22,Classic Cocktail,Negroni,380,1,430,0,0,430
2022-08-22 20:08:06,Other Classic,Manhattan,350,1,350,0,0,350
2022-08-06 02:17:42,Single Malt,THE DALMORE PORT WOOD RESERVE(Glass),450,1,450,0,0,450
2022-08-08 01:27:18,Beer,PERONI draft beer,250,1,250,0,82,168
2022-08-06 22:01:43,Beer,Peroni Draft Beer 330ml,0,1,0,0,0,0
2022-08-06 22:01:43,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-06 22:01:43,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-13 02:32:44,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-13 02:32:44,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-13 02:32:44,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-13 02:32:44,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-13 02:32:44,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-17 23:22:51,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-17 23:22:51,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-17 23:22:51,Single Malt,The MACALLAN DOUBLE CASK 12yo(Glass),400,1,400,0,0,400
2022-08-17 23:22:51,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-17 23:22:51,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-17 23:22:51,Gin,M By Mac Malden(Tonic),450,1,450,0,0,450
2022-08-17 23:22:51,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,800,1,800,0,0,800
2022-08-07 23:07:29,House Wine,Rockbare Clare Valley Riesling(Glass),250,1,250,0,0,250
2022-08-07 23:07:29,House Wine,Rockbare McLaren Vale Grenache(Glass),250,1,250,0,0,250
2022-08-07 23:07:29,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-07 23:07:29,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-07 23:07:29,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-07 23:07:29,Classic Cocktail,Singapore Sling,380,1,380,0,0,380
2022-08-07 23:07:29,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-07 23:07:29,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-07 23:07:29,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-07 23:07:29,Classic Cocktail,Side Car,350,2,700,0,0,700
2022-08-14 02:37:41,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-14 02:37:41,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-14 02:37:41,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-14 02:37:41,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-14 02:37:41,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-14 02:37:41,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-14 02:37:41,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-21 00:28:43,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-21 00:28:43,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-17 23:23:50,Gin,ROKU(Tonic),380,1,380,0,0,380
2022-08-17 23:23:50,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-17 23:23:50,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-17 23:23:50,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-17 23:23:50,Gin,LONEWOLF CACTUS & LIME(Tonic),400,1,400,0,0,400
2022-08-17 23:23:50,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-17 23:23:50,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-17 23:23:50,Gin,NORDÉS(Tonic),450,1,450,0,0,450
2022-08-04 01:26:22,Signature Cocktail,琥珀,0,1,0,0,0,0
2022-08-04 01:26:22,Signature Cocktail,白霜,0,1,0,0,0,0
2022-08-04 01:26:22,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-04 01:26:22,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-04 01:26:22,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-04 01:26:22,Single Malt,THE DALMORE 18yo(Glass),800,1,800,0,0,800
2022-08-06 01:56:08,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-06 01:56:08,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-06 01:56:08,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-06 01:56:08,Gin,MONKEY 47(Tonic),450,1,450,0,0,450
2022-08-07 01:20:18,House Wine,Rockbare McLaren Vale Grenache(Glass),0,1,0,0,0,0
2022-08-07 01:20:18,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-07 01:20:18,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-07 01:20:18,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-07 01:20:18,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-13 23:38:57,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-13 23:38:57,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-13 23:38:57,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-13 23:38:57,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-13 23:38:57,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-07 23:34:33,Classic Cocktail,God Father,350,1,350,0,0,350
2022-08-07 23:34:33,Classic Cocktail,Penicillin,400,1,400,0,0,400
2022-08-07 23:34:33,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-07 23:34:33,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-09 00:51:01,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-09 00:51:01,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-09 00:51:01,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-09 00:51:01,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-09 00:51:01,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-09 00:51:01,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-09 00:51:01,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-09 00:51:01,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-09 00:51:01,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-30 01:52:22,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-30 01:52:22,Gin,BERLINER BRANDSTIFTER(Fizz),450,1,450,0,0,450
2022-08-17 01:31:50,Other Classic,Highball,280,1,280,0,0,280
2022-08-17 01:31:50,Other Classic,Highball,280,1,280,0,0,280
2022-08-17 01:31:50,Classic Cocktail,Gin  Tonic,320,1,370,0,0,370
2022-08-17 01:31:50,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-27 01:32:09,Classic Cocktail,Gin  Tonic,320,0,0,0,0,0
2022-08-27 01:32:09,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-27 01:32:09,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-27 01:32:09,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-27 01:32:09,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-27 01:32:09,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-27 01:32:09,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-27 01:32:09,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-27 01:32:09,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-27 01:32:09,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-27 01:32:09,Other Classic,Long Island Iced Tea,380,1,430,0,0,430
2022-08-27 01:32:09,Other Classic,Long Island Iced Tea,380,1,430,0,0,430
2022-08-02 23:21:45,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-02 23:21:45,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-02 23:21:45,Gin,M By Mac Malden(Tonic),450,1,450,0,0,450
2022-08-02 23:21:45,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,800,1,800,0,0,800
2022-08-02 23:21:45,Single Malt,The MACALLAN DOUBLE CASK 18yo(Glass),900,1,900,0,0,900
2022-08-03 22:28:22,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-03 22:28:22,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-03 22:28:22,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-16 01:38:53,Other Classic,Long Island Iced Tea,380,1,430,0,0,430
2022-08-26 23:16:37,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-26 23:16:37,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-26 23:16:37,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-08 01:23:22,Other Classic,Derby,320,1,320,0,0,320
2022-08-08 01:23:22,Other Classic,Mocking Bird,350,1,350,0,0,350
2022-08-08 01:23:22,Other Classic,White Lady,350,1,350,0,0,350
2022-08-08 01:23:22,Other Classic,Kings Valley,350,1,350,0,0,350
2022-08-08 01:23:22,Other Classic,Kamikaze,350,1,350,0,0,350
2022-08-08 01:23:22,Signature Cocktail,The Macallan Silend Third,400,1,400,0,0,400
2022-08-08 01:23:22,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-13 01:29:45,Beer,Peroni Draft Beer 330ml,0,3,0,0,0,0
2022-08-13 01:29:45,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-13 01:29:45,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-13 01:29:45,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-13 01:29:45,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-19 21:53:15,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-19 21:53:15,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-03 20:05:22,Classic Cocktail,Aviation,350,1,350,0,0,350
2022-08-05 23:08:13,Other Classic,Last Word,350,1,350,0,0,350
2022-08-05 23:08:13,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-05 23:08:13,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-14 00:45:41,Other Classic,Last Word,350,1,350,0,0,350
2022-08-14 00:45:41,Other Classic,Last Word,350,1,350,0,0,350
2022-08-14 00:45:41,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-14 00:45:41,Signature Cocktail,哈庫那瑪塔塔,420,2,840,0,0,840
2022-08-26 01:27:32,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-27 20:50:44,Beer,Peroni Draft Beer 330ml,0,2,0,0,0,0
2022-08-27 20:50:44,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),0,1,0,0,0,0
2022-08-27 20:50:44,House Wine,Rockbare McLaren Vale Grenache Red Wine(Glass),0,2,0,0,0,0
2022-08-27 20:50:44,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-27 20:50:44,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-27 20:50:44,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-27 20:50:44,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-27 20:50:44,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-27 20:50:44,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-06 22:10:18,Beer,PERONI draft beer,0,1,0,0,0,0
2022-08-06 22:10:18,Signature Cocktail,浮生若夢,400,1,400,0,0,400
2022-08-06 22:10:18,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,1,450,0,0,450
2022-08-19 23:07:00,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),0,1,0,0,0,0
2022-08-19 23:07:00,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-19 23:07:00,Single Malt,Ardbeg UIGEADAIL(Glass),450,1,450,0,0,450
2022-08-19 23:07:00,Single Malt,Ardbeg UIGEADAIL(Glass),450,1,450,0,0,450
2022-08-10 01:32:22,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-10 01:32:22,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-10 01:32:22,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-10 01:32:22,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,1,450,0,0,450
2022-08-05 00:32:37,Beer,1664 白啤酒,200,1,200,0,0,200
2022-08-05 00:32:37,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-05 00:32:37,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-05 00:32:37,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-12 19:13:03,Other Classic,Manhattan,350,1,350,0,0,350
2022-08-12 19:13:03,Other Classic,Manhattan,350,1,350,0,0,350
2022-08-12 19:13:03,Classic Cocktail,Mai Tai,380,1,380,0,0,380
2022-08-01 22:32:08,Other Classic,Highball,280,1,280,0,0,280
2022-08-01 22:32:08,House Wine,GRANDIAL SPARKLING WINE,1500,1,1500,0,0,1500
2022-08-12 22:46:10,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-12 22:46:10,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,1,450,0,0,450
2022-08-03 01:00:32,Gin,MONKEY 47(Tonic),450,1,450,0,0,450
2022-08-03 01:00:32,Gin,THE BOTANIST 22(Tonic),450,1,450,0,0,450
2022-08-03 01:00:32,Gin,TOBERMORY(Tonic),450,2,900,0,0,900
2022-08-03 01:00:32,Gin,TOBERMORY(Tonic),450,2,900,0,0,900
2022-08-14 00:28:41,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-14 00:28:41,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-14 00:28:41,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-14 00:28:41,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-04 01:11:55,Beer,PERONI draft beer,250,0,0,0,0,0
2022-08-04 01:11:55,Beer,PERONI draft beer,250,0,0,0,0,0
2022-08-04 01:11:55,Beer,PERONI draft beer,250,0,0,0,0,0
2022-08-04 01:11:55,Signature Cocktail,哈庫那瑪塔塔,420,0,0,0,0,0
2022-08-04 01:11:55,Signature Cocktail,山海關,420,0,0,0,0,0
2022-08-04 01:11:55,Signature Cocktail,浪子之琴,420,0,0,0,0,0
2022-08-04 01:11:55,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-04 01:11:55,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-04 01:11:55,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-04 01:11:55,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-04 01:11:55,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-04 01:11:55,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-04 01:11:55,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-04 01:11:55,Gin,LONEWOLF CACTUS & LIME(Tonic),400,1,400,0,0,400
2022-08-20 22:28:29,Beer,Peroni Draft Beer 330ml,0,3,0,0,0,0
2022-08-20 22:28:29,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-20 22:28:29,Signature Cocktail,雲初之上,400,1,400,0,0,400
