"交易序號","發票編號","類別名稱","商品名稱","數量","點單金額","客數","商品單位"
"20220818 19260008","","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220818 19260008","","滷味","自制滷豆干","1","0","0","選擇追蹤單位"
"20220818 20150009","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220818 20150009","","Single Malt","The MACALLAN DOUBLE CASK 12yo","1","400","0","選擇追蹤單位"
"20220818 20150009","","Classic Cocktail","Mai Tai","1","380","0","選擇追蹤單位"
"20220818 20150009","","滷味","自制滷豆干","1","0","0","選擇追蹤單位"
"20220818 20150009","","Special及活動","週四麥卡倫之夜贈豆干","1","0","0","選擇追蹤單位"
"20220818 20150009","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 00130012","","主食","野菇櫻花蝦飯","1","250","0","選擇追蹤單位"
"20220819 00130012","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220819 00130012","","Special及活動","Special Mocktail","1","350","0","選擇追蹤單位"
"20220819 00130012","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220819 00130012","","Special及活動","Special Mocktail","1","280","0","選擇追蹤單位"
"20220819 00130012","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 00130012","","開胃小點","臥龍三椒鳳爪","1","120","0","選擇追蹤單位"
"20220819 17480001","DK09469939","過往活動及已下架產品","假日21點前入場招待","3","0","0","選擇追蹤單位"
"20220819 17480001","DK09469939","House Wine","Rockbare Clare Valley Riesling White Wine","5","0","0","選擇追蹤單位"
"20220819 17480001","DK09469939","特色餐點","蒜酥黃金魚皮","1","220","0","選擇追蹤單位"
"20220819 17480001","DK09469939","炸物","轟炸雞軟骨","1","240","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Soft Drink","Coke","1","100","0","選擇追蹤單位"
"20220819 17480001","DK09469939","滷味","香滷牛三寶拼盤","1","380","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Classic Cocktail","Mojito","1","350","0",""
"20220819 17480001","DK09469939","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17480001","DK09469939","炸物","酥炸廣島牡蠣","2","640","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220819 17480001","DK09469939","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Special及活動","主廚限定餐點","1","280","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Soft Drink","Black Coffee I/H","1","120","0","選擇追蹤單位"
"20220819 17480001","DK09469939","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Classic Cocktail","Old Fashion","1","350","0",""
"20220819 17480001","DK09469939","Beer","Peroni Draft Beer 330ml","3","0","0",""
"20220819 17480001","DK09469939","過往活動及已下架產品","假日21點前入場招待","5","0","0","選擇追蹤單位"
"20220819 17480001","DK09469939","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Classic Cocktail","God Father","1","350","0",""
"20220819 17480001","DK09469939","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Soft Drink","Red Bull","1","160","0","選擇追蹤單位"
"20220819 17480001","DK09469939","House Wine","Rockbare McLaren Vale Grenache Red Wine","2","0","0","選擇追蹤單位"
"20220819 17480001","DK09469939","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220819 17480001","DK09469939","特色餐點","芥末蘋果蝦球","1","340","0","選擇追蹤單位"
"20220819 17480001","DK09469939","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17480001","DK09469939","過往活動及已下架產品","假日21點前入場招待","2","0","0","選擇追蹤單位"
"20220819 17480001","DK09469939","特色餐點","芥末蘋果蝦球","1","340","0","選擇追蹤單位"
"20220819 17480001","DK09469939","主食","野菇櫻花蝦飯","1","250","0","選擇追蹤單位"
"20220819 17480001","DK09469939","炸物","可樂果炸雞","2","640","0","選擇追蹤單位"
"20220819 17480002","DK09469939","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 17480002","DK09469939","滷味","自制滷豆干","1","100","0","選擇追蹤單位"
"20220819 17480003","","Other Classic","Long Island Iced Tea","2","760","0",""
"20220819 17480003","","特色餐點","蒜酥黃金魚皮","1","220","0","選擇追蹤單位"
"20220819 17480003","","過往活動及已下架產品","假日21點前入場招待","6","0","0","選擇追蹤單位"
"20220819 17480003","","Soft Drink","Coke","1","100","0","選擇追蹤單位"
"20220819 17480003","","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220819 17480003","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17480003","","Beer","Peroni Draft Beer 330ml","6","0","0",""
"20220819 17480003","","招待","招待 特調Shot","7","0","0","選擇追蹤單位"
"20220819 17480003","","特色餐點","黑白無腸","1","180","0","選擇追蹤單位"
"20220819 17480003","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 17480003","","下酒菜","油潑香辣腱子肉","1","240","0","選擇追蹤單位"
"20220819 17480003","","Single Malt","The MACALLAN DOUBLE CASK 15yo","1","6500","0","選擇追蹤單位"
"20220819 17480003","","特色餐點","芥末蘋果蝦球","1","340","0","選擇追蹤單位"
"20220819 17480003","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17480003","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220819 17480003","","Single Malt","The MACALLAN DOUBLE CASK 12yo","1","4000","0","選擇追蹤單位"
"20220819 17480004","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220819 17480004","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220819 17480004","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 17480004","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17480004","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220819 17480004","","Gin","FOUR PILLARS NAVY STRENGTH","1","450","0","選擇追蹤單位"
"20220819 17480004","","炸物","酥炸廣島牡蠣","1","320","0","選擇追蹤單位"
"20220819 17490005","","過往活動及已下架產品","假日21點前入場招待","5","0","0","選擇追蹤單位"
"20220819 17490005","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220819 17490005","","下酒菜","油潑香辣腱子肉","1","240","0","選擇追蹤單位"
"20220819 17490005","","Special及活動","主廚限定餐點","1","280","0","選擇追蹤單位"
"20220819 17490005","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220819 17490005","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17490005","","特色餐點","芥末蘋果蝦球","1","340","0","選擇追蹤單位"
"20220819 17490005","","主食","手工高麗菜豬肉水餃","1","200","0","選擇追蹤單位"
"20220819 17490005","","Signature Cocktail","浮生若夢","1","400","0","選擇追蹤單位"
"20220819 17490005","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220819 17490005","","特色餐點","蒜酥黃金魚皮","1","220","0","選擇追蹤單位"
"20220819 17490005","","Beer","Peroni Draft Beer 330ml","5","0","0",""
"20220819 17490005","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220819 17490005","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220819 17490005","","開胃小點","酸辣土豆絲","1","80","0","選擇追蹤單位"
"20220819 17490006","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17490006","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17490006","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 17490006","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220819 17490007","","Single Malt","Ardbeg UIGEADAIL","1","450","0","選擇追蹤單位"
"20220819 17490007","","主食","手工高麗菜豬肉水餃","1","200","0","選擇追蹤單位"
"20220819 17490007","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17490007","","Single Malt","Ardbeg UIGEADAIL","1","450","0","選擇追蹤單位"
"20220819 17490007","","House Wine","Rockbare Clare Valley Riesling White Wine","1","0","0","選擇追蹤單位"
"20220819 17490007","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220819 17490007","","過往活動及已下架產品","假日21點前入場招待","1","0","0","選擇追蹤單位"
"20220819 17490008","","Gin","TOBERMORY","1","450","0","選擇追蹤單位"
"20220819 17490008","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220819 17490008","","House Wine","Rockbare McLaren Vale Grenache Red Wine","1","0","0","選擇追蹤單位"
"20220819 17490008","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17490008","","House Wine","Rockbare Clare Valley Riesling White Wine","1","0","0","選擇追蹤單位"
"20220819 17490008","","過往活動及已下架產品","假日21點前入場招待","1","0","0","選擇追蹤單位"
"20220819 17490008","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17490008","","過往活動及已下架產品","假日21點前入場招待","1","0","0","選擇追蹤單位"
"20220819 17490009","","過往活動及已下架產品","假日21點前入場招待","1","0","0","選擇追蹤單位"
"20220819 17490009","","Beer","Peroni Draft Beer 330ml","1","0","0",""
"20220819 17490009","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17490009","","House Wine","Rockbare Clare Valley Riesling White Wine","1","0","0","選擇追蹤單位"
"20220819 17490009","","主食","野菇櫻花蝦飯","1","250","0","選擇追蹤單位"
"20220819 17490009","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220819 17490009","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17490009","","過往活動及已下架產品","假日21點前入場招待","1","0","0","選擇追蹤單位"
"20220819 17490009","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220819 17490009","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","服務鈴","1","0","0","選擇追蹤單位"
"20220819 17500010","","Shot","Special Shot","4","0","0",""
"20220819 17500010","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 17500010","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17500010","","Other Classic","Last Word","1","350","0",""
"20220819 17500010","","炸物","太極雙醬薯條","1","0","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220819 17500010","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 17500010","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17500010","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17500010","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17500010","","Classic Cocktail","Negroni","1","380","0",""
"20220819 17500010","","Special及活動","Special Cocktail","2","800","0","選擇追蹤單位"
"20220819 17500010","","Classic Cocktail","Gin  Tonic","1","0","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","Special Cocktail","1","450","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220819 17500010","","Ocard兌換券","O-壽星特調","1","0","0","選擇追蹤單位"
"20220819 17500010","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220819 17500010","","炸物","轟炸雞軟骨","1","240","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220819 17500010","","Ocard兌換券","會員生日禮","1","0","0","選擇追蹤單位"
"20220819 17500010","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17500010","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","Special Cocktail","1","400","0","選擇追蹤單位"
"20220819 17500010","","Other Classic","Long Island Iced Tea","2","860","0",""
"20220819 17500010","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17500010","","炸物","轟炸雞軟骨","1","240","0","選擇追蹤單位"
"20220819 17500010","","Beer","PERONI draft beer","3","750","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220819 17500010","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220819 17500010","","Ocard兌換券","問卷禮-免費乙份太極雙醬薯條","1","0","0","選擇追蹤單位"
"20220819 17500010","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17500010","","Classic Cocktail","Old Fashion","1","350","0",""
"20220819 17500010","","Other Classic","Newyork Sour","1","350","0","選擇追蹤單位"
"20220819 17500010","","Classic Cocktail","Negroni","1","380","0",""
"20220819 17500010","","Classic Cocktail","Negroni","1","430","0",""
"20220819 17500010","","Gin","季の美","1","480","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","Special Cocktail","1","400","0","選擇追蹤單位"
"20220819 17500010","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","綠洲","1","400","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220819 17500010","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 17500010","","甜點","冰心綠豆糕","1","120","0","選擇追蹤單位"
"20220819 17500010","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","Special Cocktail","1","450","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17500010","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220819 17500010","","Soft Drink","Earl Grey Milk Tea I/H","1","220","0","選擇追蹤單位"
"20220819 17500010","","過往活動及已下架產品","八月優惠特調Shot(單杯)","4","0","0","選擇追蹤單位"
"20220819 17500010","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220819 17500010","","Other Classic","Pina Colada","1","350","0","選擇追蹤單位"
"20220819 17500010","","Champagne","Veuve Clicquot BRUT","1","5000","0","選擇追蹤單位"
"20220819 17500010","","Soft Drink","Earl Grey Milk Tea I/H","1","220","0","選擇追蹤單位"
"20220819 17500010","","Classic Cocktail","Penicillin","1","400","0",""
"20220819 17500010","","Classic Cocktail","Singapore Sling","1","380","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220819 17500010","","炸物","太極雙醬薯條","1","0","0","選擇追蹤單位"
"20220819 17500010","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220819 17500010","","滷味","自制滷豆干","1","100","0","選擇追蹤單位"
"20220819 17500010","","滷味","自制滷豆干","1","100","0","選擇追蹤單位"
"20220819 17500010","","Soft Drink","Oolong Milk Tea I/H","1","220","0","選擇追蹤單位"
"20220819 17500010","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17500010","","Ocard兌換券","鉑金會員升階禮兌換券","1","0","0","選擇追蹤單位"
"20220819 17500010","","Ocard兌換券","鉑金會員酒水兌換券","1","0","0","選擇追蹤單位"
"20220819 17500010","","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220819 17500010","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220819 17500010","","Gin","LONEWOLF CACTUS & LIME","1","400","0","選擇追蹤單位"
"20220819 17500010","","特色餐點","黑白無腸","1","180","0","選擇追蹤單位"
"20220819 17500010","","炸物","酥炸廣島牡蠣","1","320","0","選擇追蹤單位"
"20220819 17500010","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220819 17500010","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 17500010","","Classic Cocktail","Penicillin","1","400","0",""
"20220819 17500010","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17500011","","Special及活動","服務鈴","1","0","0","選擇追蹤單位"
"20220819 17500011","","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220819 17500011","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220819 17500011","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 17500011","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 17500011","","開胃小點","酸辣土豆絲","1","80","0","選擇追蹤單位"
"20220819 17500011","","Other Classic","Long Island Iced Tea","1","380","0",""
"20220819 17500011","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220819 17500011","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220819 17500012","","香菸","七星雙味晶球5毫克","1","125","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Whisky Shot","11","0","0","選擇追蹤單位"
"20220819 17510013","","杯子","破杯費(薄可林杯)","1","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Rum Shot","3","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待 Vodka Shot","3","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Tequila Shot","6","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Tequila Shot","5","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Whisky Shot","12","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待 特調Shot","2","0","0","選擇追蹤單位"
"20220819 17510013","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Whisky Shot","20","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Gin Shot","6","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Gin Shot","1","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Rum Shot","2","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Gin Shot","9","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Whisky Shot","8","0","0","選擇追蹤單位"
"20220819 17510013","","招待","招待Gin Shot","10","0","0","選擇追蹤單位"
"20220819 18560014","","香菸","雲斯頓天香5毫克","1","100","0","選擇追蹤單位"
"20220819 19230015","","Classic Cocktail","Cosmopolitan","1","300","0",""
"20220819 19230015","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 19230015","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220819 19230015","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220819 19230015","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220819 19230015","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220819 20060016","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 20060016","","Beer","PERONI draft beer","2","500","0","選擇追蹤單位"
"20220819 20060016","","炸物","酥炸廣島牡蠣","1","320","0","選擇追蹤單位"
"20220819 20060016","","醬料","蒜蓉朝天辣椒醬","1","0","0","選擇追蹤單位"
"20220819 20060016","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220819 20060016","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220819 20290017","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220819 20290017","","Signature Cocktail","雲嫣","1","380","0","選擇追蹤單位"
"20220819 21400018","DK09469940","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220819 21400018","DK09469940","Soft Drink","Soda","1","100","0",""
"20220819 21400018","DK09469940","Other Classic","Sangria","1","380","0","選擇追蹤單位"
"20220819 21400018","DK09469940","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 21400018","DK09469940","Other Classic","Margarita","1","350","0",""
"20220819 21400018","DK09469940","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220819 21400018","DK09469940","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 21400018","DK09469940","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 21410019","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220819 21410019","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220819 21410019","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220819 21410019","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 21410019","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220819 21410019","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220819 21580020","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220819 21580020","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220819 21580020","","Special及活動","Special Mocktail","1","250","0","選擇追蹤單位"
"20220819 21580020","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220819 21580020","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220819 21580020","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220819 21580020","","特色餐點","芥末蘋果蝦球","1","340","0","選擇追蹤單位"
"20220819 21580020","","Signature Cocktail","雲嫣","1","380","0","選擇追蹤單位"
"20220819 21580020","","Special及活動","Special Mocktail","1","250","0","選擇追蹤單位"
"20220819 22180022","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220819 22180022","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220819 22180022","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 22180022","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220819 22180022","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 22450023","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220819 22450023","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220819 22450023","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220819 22450023","","Single Malt","THE GLENLIVET SHERRY CASK MATURED 13yo","1","350","0","選擇追蹤單位"
"20220819 22450023","","炸物","轟炸雞軟骨","1","240","0","選擇追蹤單位"
"20220819 22450023","","Beer","GUINNESS","1","250","0","選擇追蹤單位"
"20220819 22450023","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220819 22530024","","Classic Cocktail","Singapore Sling","1","380","0","選擇追蹤單位"
"20220819 22530024","","Special及活動","Special Mocktail","1","280","0","選擇追蹤單位"
"20220819 22530024","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220819 22550025","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220819 22550025","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220819 22550025","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 23020026","","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220819 23020026","","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220819 23030027","","Classic Cocktail","Penicillin","1","400","0",""
"20220819 23030027","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220819 23030027","","Classic Cocktail","Mai Tai","1","380","0","選擇追蹤單位"
"20220819 23030027","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220819 23100028","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220819 23100028","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220819 23100028","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220819 23100028","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220819 23100028","","特色餐點","特製皮蛋豆腐","1","120","0","選擇追蹤單位"
"20220820 00010029","","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220820 00010029","","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220820 00010029","","Special及活動","Special Cocktail","1","200","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","尋根","2","800","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","雲嫣","1","380","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220820 01010030","","Other Classic","Gimlet","1","320","0",""
"20220820 01010030","","Classic Cocktail","Aviation","1","350","0",""
"20220820 01010030","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220820 01010030","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220820 01010030","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220820 01010030","","Other Classic","Daiquiri","1","320","0",""
"20220820 01010030","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220820 01010031","DK09469941","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220820 01010031","DK09469941","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220820 01010031","DK09469941","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
