"分店代碼","建立時間","交易序號","用餐方式","桌號","單號","商品編號","商品名稱","商品單價","數量","銷售金額","實收金額","淨額"
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","可樂果炸雞","320","1","320","320",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","假日21點前入場招待","0","3","0","0",""
"01","2022-08-26 22:01:37","20220826 17340003","內用","A1","3","","Rockbare Clare Valley Riesling White Wine","0","3","0","0",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Around The World","450","1","450","450",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","東方美人","420","1","420","420",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Special Cocktail","420","1","420","420",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","尋根","400","1","400","400",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","琥珀","380","1","380","380",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Negroni","380","1","380","380",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Side Car","350","1","350","350",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","可樂果炸雞","320","1","320","320",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Dirty Martini","320","1","320","320",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","假日21點前入場招待","0","2","0","0",""
"01","2022-08-26 22:27:39","20220826 17340012","內用","B9","12","","Rockbare Clare Valley Riesling White Wine","0","2","0","0",""
"01","2022-08-26 23:16:37","20220826 17340006","內用","A3","6","","山海關","420","1","420","420",""
"01","2022-08-26 23:16:37","20220826 17340006","內用","A3","6","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-26 23:16:37","20220826 17340006","內用","A3","6","","琥珀","380","1","380","380",""
"01","2022-08-26 23:16:37","20220826 17340006","內用","A3","6","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","琥珀","380","1","380","380",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","鉑金會員升階禮兌換券","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","金鑽會員餐食兌換券","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","會員生日禮","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","太極雙醬薯條","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","金鑽會員二樓限定酒水兌換券","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","秘制滷味拼盤","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","O-壽星特調","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","手工高麗菜豬肉水餃","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","金鑽兌換-手工高麗菜豬肉水餃 20點","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-26 23:21:28","20220826 17340007","內用","A13","7","","金鑽會員二樓限定酒水兌換券","0","1","0","0",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","八月優惠特調Shots(6杯)","600","2","1200","1200",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","吉祥炸物拼盤","450","2","900","900",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","尋根","400","1","400","400",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","西方世界","400","1","400","400",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","琥珀","380","2","760","760",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","雲嫣","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","琥珀","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","炙陽","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","God Father","350","1","350","350",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","可樂果炸雞","320","1","320","320",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","Wisky Sour","320","1","320","320",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","PERONI draft beer","250","1","250","250",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","Honey Lemon Water","150","1","150","150",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","Honey Lemon Water","150","1","150","150",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","Honey Lemon Water","150","1","150","150",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","Honey Lemon Water","150","1","150","150",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","經典台式泡菜","80","1","80","80",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","酸辣土豆絲","80","1","80","80",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-B","15","","6 Cocktail Shots","0","2","0","0",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","尋根","400","1","400","400",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","Singapore Sling","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","God Father","350","1","350","350",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","Gin  Tonic","320","1","320","320",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","祥鳳雞翅","280","1","280","280",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","祥鳳雞翅","280","1","280","280",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","1664 白啤酒","200","1","200","200",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","Honey Lemon Water","150","1","150","150",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","臥龍三椒鳳爪","120","1","120","120",""
"01","2022-08-26 23:50:05","20220826 18060015","內用","大VIP-C","16","","特製皮蛋豆腐","120","1","120","120",""
"01","2022-08-26 23:55:10","20220826 23030028","內用","A3","27","","浪子之琴","420","1","420","420",""
"01","2022-08-26 23:55:10","20220826 23030028","內用","A3","27","","東方美人","420","1","420","420",""
"01","2022-08-26 23:55:10","20220826 23030028","內用","A3","27","","琥珀","380","1","380","380",""
"01","2022-08-26 23:55:10","20220826 23030028","內用","A3","27","","Special Mocktail","280","1","280","280",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","仲夏 (PERONI仲夏限定特調)","450","1","450","450",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","仲夏 (PERONI仲夏限定特調)","450","1","450","450",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","浪子之琴","420","1","420","420",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","雲初之上","400","1","400","400",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","西方世界","400","1","400","400",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","浮生若夢","400","1","400","400",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","綠洲","400","1","400","400",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","尋根","400","1","400","400",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","炙陽","380","1","380","380",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","琥珀","380","1","380","380",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","琥珀","380","1","380","380",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","琥珀","380","1","380","380",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","Mojito","350","1","350","350",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-27 00:10:38","20220826 21340021","內用","大VIP-A","21","","酸辣土豆絲","80","1","80","80",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","東方美人","420","1","420","420",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","雲初之上","400","1","400","400",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","浮生若夢","400","1","400","400",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","尋根","400","1","400","400",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","龍柏","400","1","400","400",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","琥珀","380","1","380","380",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","炙陽","380","1","380","380",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","臥龍三椒鳳爪","120","1","120","120",""
"01","2022-08-27 00:33:38","20220826 22130024","內用","A1","24","","酸辣土豆絲","80","1","80","80",""
"01","2022-08-27 01:00:03","20220826 23510029","內用","A13","28","","東方美人","420","1","420","420",""
"01","2022-08-27 01:00:03","20220826 23510029","內用","A13","28","","炙陽","380","1","380","380",""
"01","2022-08-27 01:00:03","20220826 23510029","內用","A13","28","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 01:00:03","20220826 23510029","內用","A13","28","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","山海關","420","1","420","420",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","西方世界","400","1","400","400",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","綠洲","400","1","400","400",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","黃金會員二樓限定酒水兌換券","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","滷味腐乳辣醬","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","蒜蓉朝天辣椒醬","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","自制滷豆干","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","招待Rum Shot","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","黃金會員入會禮兌換券","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","O-迎賓小點","0","1","0","0",""
"01","2022-08-27 01:04:57","20220826 21520022","內用","B5","22","","黃金會員餐食兌換券","0","1","0","0",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","尋根","400","1","400","400",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","雲初之上","400","1","400","400",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","炙陽","380","1","380","380",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Special Cocktail","380","1","380","380",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Rockbare Clare Valley Riesling White Wine","250","1","250","250",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Orange Juice","150","1","150","150",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","黑金流沙包","120","1","120","120",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-27 01:09:17","20220826 17340009","內用","B3","9","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","龍柏","400","1","400","400",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","雲初之上","400","1","400","400",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","雲初之上","400","1","400","400",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Long Island Iced Tea","380","1","380","430",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","雲嫣","380","1","380","380",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Long Island Iced Tea","380","1","380","430",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Old Fashion","350","1","350","350",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Old Fashion","350","1","350","350",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Old Fashion","350","1","350","350",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","Gin  Tonic","320","0","0","0",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","PERONI draft beer","250","1","250","250",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-27 01:32:09","20220826 17350014","內用","小VIP","14","","服務鈴","0","1","0","0",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","14-1","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","14-1","","Old Fashion","350","1","350","350",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","14-1","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","14-1","","Gin  Tonic","320","1","320","320",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","14-1","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","The MACALLAN Signature","450","1","450","450",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","Special Cocktail","400","1","400","400",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","龍柏","400","1","400","400",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","The MACALLAN DOUBLE CASK 12yo","400","1","400","400",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","尋根","400","1","400","400",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","Special Cocktail","380","1","380","380",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-27 01:40:00","20220826 22360027","內用","B7","25","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","浮生若夢","400","1","400","400",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","琥珀","380","1","380","380",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","炙陽","380","1","380","380",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","炙陽","380","1","380","380",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 01:54:20","20220826 22220026","內用","B1","26","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-27 01:55:38","20220826 23520030","內用","B10","29","","Pina Colada","350","1","350","350",""
"01","2022-08-27 01:55:38","20220826 23520030","內用","B10","29","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 02:28:32","20220827 02220032","內用","B9","31","","Side Car","350","1","350","350",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","The MACALLAN Signature","450","1","450","450",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","浪子之琴","420","1","420","420",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","龍柏","400","1","400","400",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","龍柏","400","1","400","400",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","初夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","琥珀","380","1","380","380",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","Margarita","350","1","350","350",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","Clover Club","350","1","350","350",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","Rockbare Clare Valley Riesling White Wine","250","1","250","250",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","黃金會員餐食兌換券","0","1","0","0",""
"01","2022-08-27 02:31:57","20220826 20590018","內用","A5","18","","自制滷豆干","0","1","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","破杯費(白酒杯)","300","1","300","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","8","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","7","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","7","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","5","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","2","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","5","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Tequila Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","員工喝High Ball","0","1","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","6","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","4","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","9","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Tequila Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Whisky Shot","0","6","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Rum Shot","0","3","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","5","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","6","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-27 02:33:31","20220826 18270017","內用","員工","17","","招待Gin Shot","0","6","0","0",""
"01","2022-08-27 02:34:40","20220827 02330033","內用","員工","32","","員工喝Gin&Tonic","0","2","0","0",""
"01","2022-08-27 02:34:40","20220827 02330033","內用","員工","32","","招待Gin Shot","0","12","0","0",""
"01","2022-08-27 02:34:40","20220827 02330033","內用","員工","32","","員工喝 Redbull","0","1","0","0",""
"01","2022-08-27 02:34:40","20220827 02330033","內用","員工","32","","招待Whisky Shot","0","25","0","0",""
"01","2022-08-27 02:34:40","20220827 02330033","內用","員工","32","","招待Tequila Shot","0","3","0","0",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","山海關","420","1","420","420",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","龍柏","400","1","400","400",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","西方世界","400","1","400","400",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","尋根","400","1","400","400",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","龍柏","400","1","400","400",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","尋根","400","2","800","800",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","西方世界","400","1","400","400",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","Sangria","380","1","380","380",""
